time,"Calculated boost (bar)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 1 (%)",
15:36:16.869,,,99.21875,,
15:36:17.109,-0.81325,20,,,
15:36:17.336,,,,0,
15:36:17.558,,,99.21875,,
15:36:17.797,-0.82325,19,,,
15:36:18.030,,,,0,
15:36:18.274,,,99.21875,,
15:36:18.511,-0.81325,20,,,
15:36:18.733,,,,0,
15:36:18.967,,,99.21875,,
15:36:19.202,-0.82325,19,,,
15:36:19.439,,,,0,
15:36:19.678,,,99.21875,,
15:36:19.957,-0.82325,19,,,
15:36:20.185,,,,0,
15:36:20.409,,,99.21875,,
15:36:20.657,-0.81325,20,,,
15:36:20.904,,,,0,
15:36:21.144,,,99.21875,,
15:36:21.357,-0.81325,20,,,
15:36:21.591,,,,0,
15:36:21.813,,,99.21875,,
15:36:22.046,-0.82325,19,,,
15:36:22.277,,,,0,
15:36:22.516,,,99.21875,,
15:36:22.739,-0.81325,20,,,
15:36:22.971,,,,0,
15:36:23.210,,,99.21875,,
15:36:23.455,-0.80325,21,,,
15:36:23.683,,,,0,
15:36:23.910,,,99.21875,,
15:36:24.130,-0.81325,20,,,
15:36:24.371,,,,0,
15:36:24.609,,,99.21875,,
15:36:24.838,-0.80325,21,,,
15:36:25.081,,,,0,
15:36:25.308,,,0,,
15:36:25.518,-0.75325,26,,,
15:36:25.751,,,,0,
15:36:25.983,,,0,,
15:36:26.216,-0.68325,33,,,
15:36:26.437,,,,0,
15:36:26.670,,,-2.34375,,
15:36:26.882,-0.64325,37,,,
15:36:27.107,,,,0,
15:36:27.326,,,-2.34375,,
15:36:27.564,-0.65325,36,,,
15:36:27.790,,,,0.78125,
15:36:28.022,,,-2.34375,,
15:36:28.266,-0.66325,35,,,
15:36:28.482,,,,3.90625,
15:36:28.698,,,-2.34375,,
15:36:28.935,-0.65325,36,,,
15:36:29.173,,,,4.6875,
15:36:29.401,,,0,,
15:36:29.653,-0.66325,35,,,
15:36:29.878,,,,7.8125,
15:36:30.104,,,0,,
15:36:30.326,-0.65325,36,,,
15:36:30.566,,,,9.375,
15:36:30.802,,,0,,
15:36:31.039,-0.65325,36,,,
15:36:31.276,,,,12.5,
15:36:31.507,,,-2.34375,,
15:36:31.741,-0.65325,36,,,
15:36:31.970,,,,9.375,
15:36:32.197,,,-2.34375,,
15:36:32.432,-0.65325,36,,,
15:36:32.671,,,,8.59375,
15:36:32.921,,,-2.34375,,
15:36:33.139,-0.65325,36,,,
15:36:33.374,,,,7.8125,
15:36:33.610,,,-2.34375,,
15:36:33.835,-0.64325,37,,,
15:36:34.070,,,,6.25,
15:36:34.287,,,-2.34375,,
15:36:34.515,-0.65325,36,,,
15:36:34.756,,,,9.375,
15:36:34.987,,,-2.34375,,
15:36:35.214,-0.64325,37,,,
15:36:35.431,,,,8.59375,
15:36:35.670,,,-2.34375,,
15:36:35.900,-0.64325,37,,,
15:36:36.142,,,,7.8125,
15:36:36.357,,,-2.34375,,
15:36:36.594,-0.38325,63,,,
15:36:36.828,,,,3.90625,
15:36:37.067,,,-3.125,,
15:36:37.300,-0.34325,67,,,
15:36:37.520,,,,0,
15:36:37.759,,,-3.90625,,
15:36:37.988,-0.21325,80,,,
15:36:38.210,,,,2.34375,
15:36:38.441,,,-3.125,,
15:36:38.678,-0.06325,95,,,
15:36:38.903,,,,0.78125,
15:36:39.137,,,-3.125,,
15:36:39.412,-0.07325,94,,,
15:36:39.639,,,,8.59375,
15:36:39.876,,,-6.25,,
15:36:40.119,-0.08325,93,,,
15:36:40.335,,,,6.25,
15:36:40.558,,,-6.25,,
15:36:40.784,-0.30325,71,,,
15:36:41.009,,,,2.34375,
15:36:41.240,,,99.21875,,
15:36:41.470,-0.75325,26,,,
15:36:41.710,,,,0,
15:36:41.944,,,-2.34375,,
15:36:42.161,-0.38325,63,,,
15:36:42.383,,,,0.78125,
15:36:42.619,,,-5.46875,,
15:36:42.859,-0.20325,81,,,
15:36:43.116,,,,0,
15:36:43.360,,,-3.90625,,
15:36:43.595,-0.07325,94,,,
15:36:43.852,,,,2.34375,
15:36:44.090,,,-3.125,,
15:36:44.330,-0.04325,97,,,
15:36:44.551,,,,0,
15:36:44.791,,,-3.125,,
15:36:45.009,-0.03325,98,,,
15:36:45.231,,,,0,
15:36:45.470,,,-3.125,,
15:36:45.703,-0.04325,97,,,
15:36:45.952,,,,0,
15:36:46.172,,,-3.125,,
15:36:46.393,-0.04325,97,,,
15:36:46.624,,,,0,
15:36:46.863,,,-3.125,,
15:36:47.086,-0.43325,58,,,
15:36:47.299,,,,0,
15:36:47.517,,,-3.125,,
15:36:47.745,-0.05325,96,,,
15:36:48.002,,,,0,
15:36:48.230,,,-6.25,,
15:36:48.457,-0.04325,97,,,
15:36:48.689,,,,0,
15:36:48.909,,,-6.25,,
15:36:49.134,-0.04325,97,,,
15:36:49.363,,,,0,
15:36:49.587,,,-6.25,,
15:36:49.829,-0.04325,97,,,
15:36:50.065,,,,0,
15:36:50.282,,,-6.25,,
15:36:50.505,-0.05325,96,,,
15:36:50.752,,,,0,
15:36:50.966,,,-6.25,,
15:36:51.189,-0.05325,96,,,
15:36:51.415,,,,0,
15:36:51.629,,,-6.25,,
15:36:51.866,-0.05325,96,,,
15:36:52.109,,,,0,
15:36:52.328,,,-6.25,,
15:36:52.563,-0.05325,96,,,
15:36:52.806,,,,0,
15:36:53.080,,,-6.25,,
15:36:53.314,-0.05325,96,,,
15:36:53.545,,,,0,
15:36:53.763,,,-7.03125,,
15:36:53.989,-0.05325,96,,,
15:36:54.229,,,,0,
15:36:54.468,,,-7.03125,,
15:36:54.683,-0.04325,97,,,
15:36:54.918,,,,0,
15:36:55.158,,,-7.03125,,
15:36:55.389,-0.04325,97,,,
15:36:55.618,,,,0,
15:36:55.858,,,-7.03125,,
15:36:56.087,-0.05325,96,,,
15:36:56.319,,,,0,
15:36:56.551,,,-7.03125,,
15:36:56.823,-0.05325,96,,,
15:36:57.046,,,,0,
15:36:57.301,,,-7.03125,,
15:36:57.543,-0.05325,96,,,
15:36:57.778,,,,0,
15:36:58.024,,,-7.03125,,
15:36:58.255,-0.40325,61,,,
15:36:58.505,,,,5.46875,
15:36:58.744,,,0.78125,,
15:36:58.984,-0.81325,20,,,
15:36:59.222,,,,0,
15:36:59.457,,,99.21875,,
15:36:59.679,-0.80325,21,,,
15:36:59.890,,,,0,
15:37:00.126,,,99.21875,,
15:37:00.340,-0.80325,21,,,
15:37:00.553,,,,0,
15:37:00.770,,,99.21875,,
15:37:01.023,-0.81325,20,,,
15:37:01.242,,,,0,
15:37:01.516,,,99.21875,,
15:37:01.754,-0.82325,19,,,
15:37:01.966,,,,0,
15:37:02.185,,,99.21875,,
15:37:02.424,-0.82325,19,,,
15:37:02.642,,,,0,
15:37:02.914,,,99.21875,,
15:37:03.152,-0.82325,19,,,
15:37:03.381,,,,0,
15:37:03.600,,,1.5625,,
15:37:03.825,-0.69325,32,,,
15:37:04.044,,,,0,
15:37:04.264,,,-3.125,,
15:37:04.506,-0.59325,42,,,
15:37:04.725,,,,0,
15:37:04.942,,,-2.34375,,
15:37:05.158,-0.64325,37,,,
15:37:05.397,,,,0,
15:37:05.637,,,-2.34375,,
15:37:05.854,-0.61325,40,,,
15:37:06.082,,,,2.34375,
15:37:06.294,,,-3.125,,
15:37:06.519,-0.54325,47,,,
15:37:06.745,,,,3.90625,
15:37:06.976,,,-3.125,,
15:37:07.192,-0.48325,53,,,
15:37:07.425,,,,2.34375,
15:37:07.664,,,-3.90625,,
15:37:07.886,-0.44325,57,,,
15:37:08.109,,,,2.34375,
15:37:08.349,,,-3.125,,
15:37:08.574,-0.55325,46,,,
15:37:08.826,,,,1.5625,
15:37:09.065,,,-3.125,,
15:37:09.313,-0.57325,44,,,
15:37:09.549,,,,1.5625,
15:37:09.765,,,-3.125,,
15:37:09.990,-0.57325,44,,,
15:37:10.202,,,,1.5625,
15:37:10.430,,,-3.125,,
15:37:10.658,-0.53325,48,,,
15:37:10.874,,,,6.25,
15:37:11.110,,,-3.125,,
15:37:11.347,-0.53325,48,,,
15:37:11.586,,,,8.59375,
15:37:11.844,,,-3.125,,
15:37:12.087,-0.43325,58,,,
15:37:12.324,,,,2.34375,
15:37:12.546,,,-3.90625,,
15:37:12.783,-0.37325,64,,,
15:37:13.018,,,,5.46875,
15:37:13.244,,,-5.46875,,
15:37:13.524,-0.18325,83,,,
15:37:13.745,,,,0,
15:37:13.991,,,-5.46875,,
15:37:14.224,-0.30325,71,,,
15:37:14.441,,,,-2.34375,
15:37:14.667,,,-5.46875,,
15:37:14.894,-0.37325,64,,,
15:37:15.111,,,,-3.90625,
15:37:15.343,,,-5.46875,,
15:37:15.586,-0.37325,64,,,
15:37:15.813,,,,-5.46875,
15:37:16.045,,,-5.46875,,
15:37:16.285,-0.50325,51,,,
15:37:16.511,,,,0,
15:37:16.756,,,2.34375,,
15:37:16.988,-0.65325,36,,,
15:37:17.198,,,,2.34375,
15:37:17.427,,,-3.90625,,
15:37:17.656,-0.52325,49,,,
15:37:17.875,,,,0,
15:37:18.102,,,-3.125,,
15:37:18.324,-0.58325,43,,,
15:37:18.548,,,,0,
15:37:18.777,,,3.90625,,
15:37:18.993,-0.82325,19,,,
15:37:19.231,,,,0,
15:37:19.448,,,99.21875,,
15:37:19.685,-0.81325,20,,,
15:37:19.927,,,,0,
15:37:20.163,,,99.21875,,
15:37:20.380,-0.81325,20,,,
15:37:20.608,,,,0,
15:37:20.829,,,99.21875,,
15:37:21.060,-0.81325,20,,,
15:37:21.288,,,,0,
15:37:21.514,,,99.21875,,
15:37:21.736,-0.77325,24,,,
15:37:21.964,,,,1.5625,
15:37:22.186,,,-3.90625,,
15:37:22.417,-0.39325,62,,,
15:37:22.644,,,,0,
15:37:22.876,,,-5.46875,,
15:37:23.110,-0.28325,73,,,
15:37:23.373,,,,0,
15:37:23.588,,,-5.46875,,
15:37:23.819,-0.21325,80,,,
15:37:24.060,,,,1.5625,
15:37:24.285,,,-5.46875,,
15:37:24.518,-0.15325,86,,,
15:37:24.741,,,,11.71875,
15:37:24.970,,,-5.46875,,
15:37:25.194,-0.12325,89,,,
15:37:25.430,,,,11.71875,
15:37:25.675,,,-6.25,,
15:37:25.893,-0.11325,90,,,
15:37:26.140,,,,9.375,
15:37:26.367,,,-6.25,,
15:37:26.605,-0.10325,91,,,
15:37:26.832,,,,10.15625,
15:37:27.067,,,-5.46875,,
15:37:27.296,-0.29325,72,,,
15:37:27.529,,,,3.90625,
15:37:27.754,,,-3.90625,,
15:37:27.989,-0.43325,58,,,
15:37:28.242,,,,3.90625,
15:37:28.481,,,-3.90625,,
15:37:28.729,-0.44325,57,,,
15:37:28.960,,,,3.90625,
15:37:29.193,,,-3.90625,,
15:37:29.415,-0.45325,56,,,
15:37:29.648,,,,0.78125,
15:37:29.876,,,-3.125,,
15:37:30.100,-0.75325,26,,,
15:37:30.331,,,,0,
15:37:30.582,,,99.21875,,
15:37:30.814,-0.82325,19,,,
15:37:31.038,,,,0,
15:37:31.276,,,99.21875,,
15:37:31.509,-0.81325,20,,,
15:37:31.724,,,,0,
15:37:31.944,,,-3.125,,
15:37:32.190,-0.49325,52,,,
15:37:32.429,,,,0,
15:37:32.650,,,-3.90625,,
15:37:32.866,-0.45325,56,,,
15:37:33.115,,,,0,
15:37:33.361,,,-3.90625,,
15:37:33.593,-0.52325,49,,,
15:37:33.831,,,,4.6875,
15:37:34.062,,,0.78125,,
15:37:34.293,-0.78325,23,,,
15:37:34.511,,,,0,
15:37:34.742,,,3.90625,,
15:37:35.008,-0.78325,23,,,
15:37:35.233,,,,-3.125,
15:37:35.454,,,0,,
15:37:35.675,-0.68325,33,,,
15:37:35.922,,,,4.6875,
15:37:36.139,,,-3.125,,
15:37:36.368,-0.51325,50,,,
15:37:36.592,,,,5.46875,
15:37:36.811,,,-3.125,,
15:37:37.050,-0.52325,49,,,
15:37:37.275,,,,1.5625,
15:37:37.502,,,-2.34375,,
15:37:37.730,-0.59325,42,,,
15:37:37.985,,,,2.34375,
15:37:38.226,,,-3.125,,
15:37:38.443,-0.38325,63,,,
15:37:38.663,,,,5.46875,
15:37:38.895,,,-3.90625,,
15:37:39.111,-0.41325,60,,,
15:37:39.330,,,,3.90625,
15:37:39.565,,,-3.90625,,
15:37:39.801,-0.46325,55,,,
15:37:40.041,,,,2.34375,
15:37:40.273,,,-3.90625,,
15:37:40.506,-0.51325,50,,,
15:37:40.751,,,,1.5625,
15:37:40.974,,,-3.125,,
15:37:41.217,-0.58325,43,,,
15:37:41.429,,,,-3.90625,
15:37:41.639,,,-2.34375,,
15:37:41.874,-0.61325,40,,,
15:37:42.099,,,,-5.46875,
15:37:42.332,,,0,,
15:37:42.553,-0.69325,32,,,
15:37:42.773,,,,0.78125,
15:37:42.995,,,0,,
15:37:43.220,-0.70325,31,,,
15:37:43.463,,,,4.6875,
15:37:43.697,,,0.78125,,
15:37:43.926,-0.74325,27,,,
15:37:44.142,,,,0.78125,
15:37:44.372,,,0,,
15:37:44.604,-0.57325,44,,,
15:37:44.824,,,,2.34375,
15:37:45.036,,,-3.125,,
15:37:45.268,-0.60325,41,,,
15:37:45.509,,,,2.34375,
15:37:45.726,,,-3.125,,
15:37:45.939,-0.56325,45,,,
15:37:46.173,,,,4.6875,
15:37:46.409,,,-2.34375,,
15:37:46.634,-0.59325,42,,,
15:37:46.863,,,,3.90625,
15:37:47.095,,,0,,
15:37:47.312,-0.66325,35,,,
15:37:47.558,,,,8.59375,
15:37:47.793,,,0,,
15:37:48.017,-0.67325,34,,,
15:37:48.291,,,,5.46875,
15:37:48.530,,,0,,
15:37:48.747,-0.68325,33,,,
15:37:48.992,,,,0,
15:37:49.234,,,2.34375,,
15:37:49.458,-0.82325,19,,,
15:37:49.684,,,,0,
15:37:49.921,,,99.21875,,
15:37:50.142,-0.82325,19,,,
15:37:50.390,,,,0,
15:37:50.682,,,99.21875,,
15:37:50.919,-0.81325,20,,,
15:37:51.164,,,,1.5625,
15:37:51.408,,,-3.125,,
15:37:51.624,-0.61325,40,,,
15:37:51.846,,,,0,
15:37:52.083,,,-3.90625,,
15:37:52.312,-0.46325,55,,,
15:37:52.560,,,,1.5625,
15:37:52.790,,,-3.90625,,
15:37:53.057,-0.44325,57,,,
15:37:53.286,,,,7.8125,
15:37:53.527,,,-3.125,,
15:37:53.781,-0.49325,52,,,
15:37:54.006,,,,5.46875,
15:37:54.246,,,-3.90625,,
15:37:54.492,-0.46325,55,,,
15:37:54.727,,,,2.34375,
15:37:54.968,,,0,,
15:37:55.203,-0.79325,22,,,
15:37:55.464,,,,0,
15:37:55.680,,,1.5625,,
15:37:55.897,-0.82325,19,,,
15:37:56.137,,,,0,
15:37:56.356,,,99.21875,,
15:37:56.578,-0.82325,19,,,
15:37:56.848,,,,0,
15:37:57.086,,,99.21875,,
15:37:57.326,-0.82325,19,,,
15:37:57.538,,,,0,
15:37:57.755,,,99.21875,,
15:37:57.974,-0.83325,18,,,
15:37:58.219,,,,0,
15:37:58.461,,,99.21875,,
15:37:58.676,-0.82325,19,,,
15:37:58.896,,,,0,
15:37:59.122,,,99.21875,,
15:37:59.373,-0.82325,19,,,
15:37:59.590,,,,0,
15:37:59.806,,,0,,
15:38:00.042,-0.79325,22,,,
15:38:00.269,,,,0,
15:38:00.506,,,99.21875,,
15:38:00.730,-0.82325,19,,,
15:38:00.949,,,,0,
15:38:01.177,,,99.21875,,
15:38:01.428,-0.82325,19,,,
15:38:01.648,,,,0,
15:38:01.911,,,99.21875,,
15:38:02.138,-0.81325,20,,,
15:38:02.362,,,,0,
15:38:02.582,,,99.21875,,
15:38:02.801,-0.82325,19,,,
15:38:03.046,,,,0,
15:38:03.318,,,0.78125,,
15:38:03.541,-0.71325,30,,,
15:38:04.215,,,,1.5625,
15:38:04.448,,,99.21875,,
15:38:04.680,-0.82325,19,,,
15:38:04.905,,,,0,
15:38:05.146,,,99.21875,,
15:38:05.364,-0.81325,20,,,
15:38:05.597,,,,0,
15:38:05.819,,,99.21875,,
15:38:06.039,-0.81325,20,,,
15:38:06.270,,,,0,
15:38:06.513,,,99.21875,,
15:38:06.745,-0.80325,21,,,
15:38:06.984,,,,0,
15:38:07.224,,,0,,
15:38:07.445,-0.72325,29,,,
15:38:07.704,,,,0,
15:38:07.932,,,3.90625,,
15:38:08.165,-0.72325,29,,,
15:38:08.397,,,,0,
15:38:08.627,,,3.90625,,
15:38:08.857,-0.80325,21,,,
15:38:09.089,,,,0,
15:38:09.317,,,99.21875,,
15:38:09.546,-0.80325,21,,,
15:38:09.778,,,,0,
15:38:10.005,,,99.21875,,
15:38:10.234,-0.80325,21,,,
15:38:10.490,,,,0,
15:38:10.708,,,99.21875,,
15:38:10.947,-0.80325,21,,,
15:38:11.167,,,,0,
15:38:11.453,,,99.21875,,
15:38:11.679,-0.80325,21,,,
15:38:11.900,,,,0,
15:38:12.110,,,99.21875,,
15:38:12.338,-0.80325,21,,,
15:38:12.587,,,,0,
15:38:12.817,,,0,,
15:38:13.033,-0.71325,30,,,
15:38:13.267,,,,0.78125,
15:38:13.500,,,0.78125,,
15:38:13.723,-0.74325,27,,,
15:38:13.960,,,,0,
15:38:14.189,,,4.6875,,
15:38:14.409,-0.75325,26,,,
15:38:14.644,,,,0,
15:38:14.861,,,4.6875,,
15:38:15.090,-0.76325,25,,,
15:38:15.330,,,,0,
15:38:15.559,,,1.5625,,
15:38:15.825,-0.69325,32,,,
15:38:16.045,,,,-5.46875,
15:38:16.266,,,0,,
15:38:16.489,-0.62325,39,,,
15:38:16.714,,,,0.78125,
15:38:16.946,,,0,,
15:38:17.182,-0.66325,35,,,
15:38:17.408,,,,-3.90625,
15:38:17.631,,,0,,
15:38:17.874,-0.74325,27,,,
15:38:18.147,,,,0,
15:38:18.375,,,3.90625,,
15:38:18.592,-0.79325,22,,,
15:38:18.839,,,,0,
15:38:19.085,,,4.6875,,
15:38:19.310,-0.77325,24,,,
15:38:19.546,,,,0,
15:38:19.834,,,1.5625,,
15:38:20.050,-0.75325,26,,,
15:38:20.285,,,,-2.34375,
15:38:20.525,,,99.21875,,
15:38:20.765,-0.81325,20,,,
15:38:20.978,,,,0,
15:38:21.228,,,99.21875,,
15:38:21.482,-0.78325,23,,,
15:38:21.707,,,,0,
15:38:21.935,,,-2.34375,,
15:38:22.168,-0.55325,46,,,
15:38:22.402,,,,0,
15:38:22.626,,,-3.125,,
15:38:22.842,-0.55325,46,,,
15:38:23.073,,,,0,
15:38:23.307,,,-3.125,,
15:38:23.533,-0.53325,48,,,
15:38:23.795,,,,0.78125,
15:38:24.022,,,-2.34375,,
15:38:24.259,-0.74325,27,,,
15:38:24.475,,,,0,
15:38:24.709,,,2.34375,,
15:38:24.952,-0.73325,28,,,
15:38:25.169,,,,0,
15:38:25.433,,,3.90625,,
15:38:25.663,-0.82325,19,,,
15:38:25.897,,,,0,
15:38:26.134,,,99.21875,,
15:38:26.360,-0.82325,19,,,
15:38:26.597,,,,0,
15:38:26.815,,,99.21875,,
15:38:27.057,-0.82325,19,,,
15:38:27.278,,,,0,
15:38:27.503,,,99.21875,,
15:38:27.731,-0.82325,19,,,
15:38:27.947,,,,0,
15:38:28.186,,,99.21875,,
15:38:28.416,-0.82325,19,,,
15:38:28.638,,,,0,
15:38:28.858,,,-2.34375,,
15:38:29.087,-0.46325,55,,,
15:38:29.332,,,,0.78125,
15:38:29.551,,,-3.90625,,
15:38:29.790,-0.60325,41,,,
15:38:30.054,,,,0,
15:38:30.277,,,1.5625,,
15:38:30.513,-0.70325,31,,,
15:38:30.738,,,,0,
15:38:30.958,,,2.34375,,
15:38:31.191,-0.81325,20,,,
15:38:31.408,,,,0,
15:38:31.631,,,99.21875,,
15:38:31.857,-0.82325,19,,,
15:38:32.091,,,,0,
15:38:32.312,,,99.21875,,
15:38:32.526,-0.82325,19,,,
15:38:32.767,,,,0,
15:38:33.012,,,99.21875,,
15:38:33.258,-0.81325,20,,,
15:38:33.507,,,,0,
15:38:33.781,,,99.21875,,
15:38:34.001,-0.82325,19,,,
15:38:34.237,,,,0,
15:38:34.472,,,-3.125,,
15:38:34.709,-0.48325,53,,,
15:38:34.945,,,,0,
15:38:35.217,,,-5.46875,,
15:38:35.436,-0.23325,78,,,
15:38:35.675,,,,0,
15:38:35.902,,,-5.46875,,
15:38:36.139,-0.23325,78,,,
15:38:36.367,,,,4.6875,
15:38:36.591,,,-5.46875,,
15:38:36.829,-0.28325,73,,,
15:38:37.077,,,,5.46875,
15:38:37.322,,,-3.90625,,
15:38:37.562,-0.42325,59,,,
15:38:37.785,,,,9.375,
15:38:38.038,,,-5.46875,,
15:38:38.258,-0.34325,67,,,
15:38:38.478,,,,1.5625,
15:38:38.709,,,-5.46875,,
15:38:38.946,-0.34325,67,,,
15:38:39.177,,,,-3.125,
15:38:39.410,,,-3.90625,,
15:38:39.636,-0.41325,60,,,
15:38:39.892,,,,2.34375,
15:38:40.127,,,-3.90625,,
15:38:40.366,-0.41325,60,,,
15:38:40.589,,,,0,
15:38:40.818,,,-3.90625,,
15:38:41.048,-0.44325,57,,,
15:38:41.287,,,,0,
15:38:41.516,,,3.90625,,
15:38:41.751,-0.61325,40,,,
15:38:41.974,,,,0.78125,
15:38:42.196,,,-3.90625,,
15:38:42.442,-0.40325,61,,,
15:38:42.683,,,,1.5625,
15:38:42.918,,,-3.90625,,
15:38:43.170,-0.49325,52,,,
15:38:43.401,,,,4.6875,
15:38:43.638,,,1.5625,,
15:38:43.880,-0.75325,26,,,
15:38:44.114,,,,-6.25,
15:38:44.330,,,-2.34375,,
15:38:44.551,-0.53325,48,,,
15:38:44.773,,,,5.46875,
15:38:45.015,,,-3.90625,,
15:38:45.265,-0.48325,53,,,
15:38:45.483,,,,2.34375,
15:38:45.713,,,-3.125,,
15:38:45.931,-0.51325,50,,,
15:38:46.161,,,,3.90625,
15:38:46.401,,,-3.90625,,
15:38:46.627,-0.51325,50,,,
15:38:46.845,,,,2.34375,
15:38:47.075,,,-2.34375,,
15:38:47.299,-0.70325,31,,,
15:38:47.527,,,,0.78125,
15:38:47.745,,,-3.90625,,
15:38:47.972,-0.42325,59,,,
15:38:48.211,,,,-3.125,
15:38:48.426,,,-3.90625,,
15:38:48.661,-0.51325,50,,,
15:38:48.932,,,,-3.125,
15:38:49.158,,,0,,
15:38:49.371,-0.74325,27,,,
15:38:49.593,,,,0,
15:38:49.813,,,0,,
15:38:50.034,-0.71325,30,,,
15:38:50.275,,,,-3.90625,
15:38:50.497,,,0,,
15:38:50.738,-0.69325,32,,,
15:38:50.979,,,,0.78125,
15:38:51.223,,,-3.90625,,
15:38:51.465,-0.50325,51,,,
15:38:51.695,,,,1.5625,
15:38:51.913,,,-3.125,,
15:38:52.136,-0.54325,47,,,
15:38:52.354,,,,0.78125,
15:38:52.583,,,-3.125,,
15:38:52.825,-0.54325,47,,,
15:38:53.055,,,,2.34375,
15:38:53.308,,,0,,
15:38:53.526,-0.70325,31,,,
15:38:53.740,,,,3.90625,
15:38:53.974,,,0,,
15:38:54.192,-0.70325,31,,,
15:38:54.412,,,,1.5625,
15:38:54.660,,,0,,
15:38:54.890,-0.70325,31,,,
15:38:55.113,,,,2.34375,
15:38:55.352,,,0,,
15:38:55.572,-0.71325,30,,,
15:38:55.812,,,,10.15625,
15:38:56.040,,,0,,
15:38:56.274,-0.71325,30,,,
15:38:56.489,,,,8.59375,
15:38:56.723,,,0,,
15:38:56.948,-0.71325,30,,,
15:38:57.167,,,,5.46875,
15:38:57.400,,,2.34375,,
15:38:57.621,-0.82325,19,,,
15:38:57.855,,,,0,
15:38:58.075,,,99.21875,,
15:38:58.347,-0.82325,19,,,
15:38:58.563,,,,0,
15:38:58.802,,,99.21875,,
15:38:59.036,-0.82325,19,,,
15:38:59.258,,,,0,
15:38:59.475,,,99.21875,,
15:38:59.692,-0.82325,19,,,
15:38:59.940,,,,0,
15:39:00.182,,,99.21875,,
15:39:00.422,-0.82325,19,,,
15:39:00.679,,,,0,
15:39:00.895,,,-3.125,,
15:39:01.126,-0.49325,52,,,
15:39:01.354,,,,0,
15:39:01.587,,,-3.90625,,
15:39:01.830,-0.58325,43,,,
15:39:02.080,,,,0,
15:39:02.302,,,1.5625,,
15:39:02.529,-0.81325,20,,,
15:39:02.764,,,,0,
15:39:02.983,,,99.21875,,
15:39:03.218,-0.81325,20,,,
15:39:03.444,,,,0,
15:39:03.679,,,99.21875,,
15:39:03.918,-0.82325,19,,,
15:39:04.139,,,,0,
15:39:04.387,,,99.21875,,
15:39:04.617,-0.81325,20,,,
15:39:04.838,,,,0,
15:39:05.075,,,99.21875,,
15:39:05.304,-0.81325,20,,,
15:39:05.538,,,,0,
15:39:05.818,,,99.21875,,
15:39:06.034,-0.80325,21,,,
15:39:06.270,,,,0.78125,
15:39:06.497,,,-3.90625,,
15:39:06.713,-0.51325,50,,,
15:39:06.937,,,,0,
15:39:07.158,,,3.90625,,
15:39:07.378,-0.80325,21,,,
15:39:07.605,,,,0,
15:39:07.838,,,99.21875,,
15:39:08.083,-0.80325,21,,,
15:39:08.293,,,,0,
15:39:08.505,,,99.21875,,
15:39:08.751,-0.80325,21,,,
15:39:08.983,,,,0,
15:39:09.199,,,99.21875,,
15:39:09.464,-0.80325,21,,,
15:39:09.675,,,,0,
15:39:09.918,,,99.21875,,
15:39:10.150,-0.80325,21,,,
15:39:10.381,,,,0,
15:39:10.600,,,99.21875,,
15:39:10.843,-0.80325,21,,,
15:39:11.073,,,,0,
15:39:11.290,,,99.21875,,
15:39:11.555,-0.82325,19,,,
15:39:11.794,,,,0,
15:39:12.030,,,99.21875,,
15:39:12.280,-0.82325,19,,,
15:39:12.514,,,,0,
15:39:12.737,,,99.21875,,
15:39:12.982,-0.81325,20,,,
15:39:13.233,,,,0,
15:39:13.446,,,99.21875,,
15:39:13.683,-0.81325,20,,,
15:39:13.910,,,,0,
15:39:14.146,,,99.21875,,
15:39:14.368,-0.81325,20,,,
15:39:14.610,,,,0,
15:39:14.835,,,99.21875,,
15:39:15.067,-0.80325,21,,,
15:39:15.307,,,,0,
15:39:15.576,,,99.21875,,
15:39:15.793,-0.80325,21,,,
15:39:16.010,,,,0,
15:39:16.244,,,99.21875,,
15:39:16.462,-0.81325,20,,,
15:39:16.696,,,,0,
15:39:16.920,,,99.21875,,
15:39:17.139,-0.81325,20,,,
15:39:17.387,,,,0,
15:39:17.625,,,99.21875,,
15:39:17.851,-0.81325,20,,,
15:39:18.079,,,,0,
15:39:18.332,,,99.21875,,
15:39:18.577,-0.82325,19,,,
15:39:18.810,,,,0,
15:39:19.042,,,99.21875,,
15:39:19.264,-0.82325,19,,,
15:39:19.486,,,,0,
15:39:19.736,,,99.21875,,
15:39:19.962,-0.81325,20,,,
15:39:20.188,,,,0,
15:39:20.426,,,99.21875,,
15:39:20.663,-0.80325,21,,,
15:39:20.907,,,,0,
15:39:21.147,,,99.21875,,
15:39:21.383,-0.80325,21,,,
15:39:21.615,,,,0,
15:39:21.843,,,99.21875,,
15:39:22.078,-0.78325,23,,,
15:39:22.306,,,,0,
15:39:22.535,,,99.21875,,
15:39:22.751,-0.78325,23,,,
15:39:22.975,,,,0,
15:39:23.223,,,99.21875,,
15:39:23.460,-0.77325,24,,,
15:39:23.686,,,,0,
15:39:23.943,,,99.21875,,
15:39:24.159,-0.76325,25,,,
15:39:24.377,,,,0,
15:39:24.610,,,99.21875,,
15:39:24.839,-0.77325,24,,,
15:39:25.075,,,,0,
15:39:25.306,,,99.21875,,
15:39:25.535,-0.77325,24,,,
15:39:25.755,,,,0,
15:39:25.996,,,99.21875,,
15:39:26.213,-0.77325,24,,,
15:39:26.447,,,,0,
